key,value,timestamp,topic,partition,offset
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101105.7, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650704,trades,0,39871
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101105.7, ""volume"": 0.09166856, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650704,trades,0,39872
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101061.0, ""volume"": 0.00495216, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650704,trades,0,39873
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101055.8, ""volume"": 0.14495403, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650704,trades,0,39874
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101055.7, ""volume"": 0.32931429, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650704,trades,0,39875
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101052.8, ""volume"": 0.00883376, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650704,trades,0,39876
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101051.2, ""volume"": 0.02, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650704,trades,0,39877
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101050.3, ""volume"": 0.06925044, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650705,trades,0,39878
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101048.7, ""volume"": 0.00296886, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650705,trades,0,39879
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101044.5, ""volume"": 0.26654927, ""timestamp"": ""2024-12-06T17:54:09.449366Z"", ""timestamp_ms"": 1733504049449}",1733507650705,trades,0,39880
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101059.6, ""volume"": 0.0005096, ""timestamp"": ""2024-12-06T17:54:09.678355Z"", ""timestamp_ms"": 1733504049678}",1733507650929,trades,0,39881
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.0, ""volume"": 0.02471061, ""timestamp"": ""2024-12-06T17:54:09.828886Z"", ""timestamp_ms"": 1733504049828}",1733507651092,trades,0,39882
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.01, ""volume"": 0.03762555, ""timestamp"": ""2024-12-06T17:54:10.297615Z"", ""timestamp_ms"": 1733504050297}",1733507651601,trades,0,39883
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.0, ""volume"": 0.06536275, ""timestamp"": ""2024-12-06T17:54:11.266829Z"", ""timestamp_ms"": 1733504051266}",1733507652697,trades,0,39884
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101086.9, ""volume"": 0.00022219, ""timestamp"": ""2024-12-06T17:54:11.708173Z"", ""timestamp_ms"": 1733504051708}",1733507653176,trades,0,39885
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101086.9, ""volume"": 0.00011637, ""timestamp"": ""2024-12-06T17:54:11.817901Z"", ""timestamp_ms"": 1733504051817}",1733507653256,trades,0,39886
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101086.8, ""volume"": 0.14490958, ""timestamp"": ""2024-12-06T17:54:12.634665Z"", ""timestamp_ms"": 1733504052634}",1733507654133,trades,0,39887
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101079.6, ""volume"": 0.06720898, ""timestamp"": ""2024-12-06T17:54:12.634665Z"", ""timestamp_ms"": 1733504052634}",1733507654134,trades,0,39888
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101070.7, ""volume"": 0.32931429, ""timestamp"": ""2024-12-06T17:54:12.634665Z"", ""timestamp_ms"": 1733504052634}",1733507654134,trades,0,39889
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101064.6, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:54:12.634665Z"", ""timestamp_ms"": 1733504052634}",1733507654134,trades,0,39890
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101064.6, ""volume"": 0.25301875, ""timestamp"": ""2024-12-06T17:54:12.634665Z"", ""timestamp_ms"": 1733504052634}",1733507654134,trades,0,39891
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95815.8, ""volume"": 0.00357718, ""timestamp"": ""2024-12-06T17:54:12.802350Z"", ""timestamp_ms"": 1733504052802}",1733507654313,trades,0,39892
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101086.8, ""volume"": 0.00939183, ""timestamp"": ""2024-12-06T17:54:14.155519Z"", ""timestamp_ms"": 1733504054155}",1733507655781,trades,0,39893
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101086.8, ""volume"": 0.00091258, ""timestamp"": ""2024-12-06T17:54:15.770515Z"", ""timestamp_ms"": 1733504055770}",1733507657529,trades,0,39894
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95815.9, ""volume"": 0.155, ""timestamp"": ""2024-12-06T17:54:16.261958Z"", ""timestamp_ms"": 1733504056261}",1733507658062,trades,0,39895
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95815.8, ""volume"": 0.00052896, ""timestamp"": ""2024-12-06T17:54:16.744176Z"", ""timestamp_ms"": 1733504056744}",1733507658585,trades,0,39896
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.3, ""volume"": 0.00619993, ""timestamp"": ""2024-12-06T17:54:17.533946Z"", ""timestamp_ms"": 1733504057533}",1733507659439,trades,0,39897
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.3, ""volume"": 3.55431662, ""timestamp"": ""2024-12-06T17:54:17.533946Z"", ""timestamp_ms"": 1733504057533}",1733507659439,trades,0,39898
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95815.9, ""volume"": 0.02086375, ""timestamp"": ""2024-12-06T17:54:18.063696Z"", ""timestamp_ms"": 1733504058063}",1733507660014,trades,0,39899
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101086.8, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:54:19.473830Z"", ""timestamp_ms"": 1733504059473}",1733507661541,trades,0,39900
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101086.8, ""volume"": 0.04287036, ""timestamp"": ""2024-12-06T17:54:19.473830Z"", ""timestamp_ms"": 1733504059473}",1733507661541,trades,0,39901
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 1.0, ""timestamp"": ""2024-12-06T17:54:20.707347Z"", ""timestamp_ms"": 1733504060707}",1733507662891,trades,0,39902
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.00266503, ""timestamp"": ""2024-12-06T17:54:20.707347Z"", ""timestamp_ms"": 1733504060707}",1733507662892,trades,0,39903
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 61.42828534, ""timestamp"": ""2024-12-06T17:54:20.707347Z"", ""timestamp_ms"": 1733504060707}",1733507662892,trades,0,39904
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101064.6, ""volume"": 0.0005, ""timestamp"": ""2024-12-06T17:54:20.707620Z"", ""timestamp_ms"": 1733504060707}",1733507662894,trades,0,39905
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101064.6, ""volume"": 0.14061896, ""timestamp"": ""2024-12-06T17:54:20.707620Z"", ""timestamp_ms"": 1733504060707}",1733507662894,trades,0,39906
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101064.6, ""volume"": 0.55888104, ""timestamp"": ""2024-12-06T17:54:20.707620Z"", ""timestamp_ms"": 1733504060707}",1733507662894,trades,0,39907
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95779.5, ""volume"": 0.01604641, ""timestamp"": ""2024-12-06T17:54:21.068924Z"", ""timestamp_ms"": 1733504061068}",1733507663269,trades,0,39908
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101064.6, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:54:22.124769Z"", ""timestamp_ms"": 1733504062124}",1733507664415,trades,0,39909
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101059.5, ""volume"": 0.00719196, ""timestamp"": ""2024-12-06T17:54:22.124769Z"", ""timestamp_ms"": 1733504062124}",1733507664415,trades,0,39910
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101058.1, ""volume"": 0.00491956, ""timestamp"": ""2024-12-06T17:54:22.124769Z"", ""timestamp_ms"": 1733504062124}",1733507664416,trades,0,39911
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101034.7, ""volume"": 0.2, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663791,trades,0,39912
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101034.7, ""volume"": 1.653, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663791,trades,0,39913
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101034.7, ""volume"": 0.00615807, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39914
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101028.1, ""volume"": 5.5e-05, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39915
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101012.5, ""volume"": 0.24318217, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39916
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101010.0, ""volume"": 0.08409, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39917
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101006.1, ""volume"": 0.32931429, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39918
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101005.4, ""volume"": 0.00297013, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39919
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101004.1, ""volume"": 0.01032531, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39920
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101003.4, ""volume"": 0.02, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39921
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101000.0, ""volume"": 0.02463623, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39922
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100996.7, ""volume"": 0.09374514, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39923
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100996.6, ""volume"": 1.15975973, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663792,trades,0,39924
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100996.6, ""volume"": 0.12741159, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39925
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100987.7, ""volume"": 0.04454749, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39926
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100987.4, ""volume"": 0.2868, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39927
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100987.3, ""volume"": 0.755, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39928
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100981.0, ""volume"": 0.02006906, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39929
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100977.2, ""volume"": 0.2868, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39930
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100975.8, ""volume"": 0.00495216, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39931
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100968.4, ""volume"": 0.1, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39932
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100968.3, ""volume"": 1.6244197, ""timestamp"": ""2024-12-06T17:54:23.633274Z"", ""timestamp_ms"": 1733504063633}",1733507663793,trades,0,39933
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95706.1, ""volume"": 0.13926217, ""timestamp"": ""2024-12-06T17:54:25.188211Z"", ""timestamp_ms"": 1733504065188}",1733507665423,trades,0,39934
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95706.1, ""volume"": 0.01115035, ""timestamp"": ""2024-12-06T17:54:25.206203Z"", ""timestamp_ms"": 1733504065206}",1733507665447,trades,0,39935
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101009.8, ""volume"": 0.00191971, ""timestamp"": ""2024-12-06T17:54:25.687954Z"", ""timestamp_ms"": 1733504065687}",1733507665967,trades,0,39936
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.7, ""volume"": 0.00511873, ""timestamp"": ""2024-12-06T17:54:25.852767Z"", ""timestamp_ms"": 1733504065852}",1733507666178,trades,0,39937
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101006.3, ""volume"": 5e-05, ""timestamp"": ""2024-12-06T17:54:25.861847Z"", ""timestamp_ms"": 1733504065861}",1733507666181,trades,0,39938
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101006.3, ""volume"": 1.2e-06, ""timestamp"": ""2024-12-06T17:54:25.861953Z"", ""timestamp_ms"": 1733504065861}",1733507666182,trades,0,39939
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101004.3, ""volume"": 0.00217852, ""timestamp"": ""2024-12-06T17:54:25.861953Z"", ""timestamp_ms"": 1733504065861}",1733507666182,trades,0,39940
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100980.7, ""volume"": 0.02290561, ""timestamp"": ""2024-12-06T17:54:25.861953Z"", ""timestamp_ms"": 1733504065861}",1733507666182,trades,0,39941
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100980.7, ""volume"": 0.07418259, ""timestamp"": ""2024-12-06T17:54:25.862110Z"", ""timestamp_ms"": 1733504065862}",1733507666182,trades,0,39942
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100980.6, ""volume"": 0.06746782, ""timestamp"": ""2024-12-06T17:54:25.862110Z"", ""timestamp_ms"": 1733504065862}",1733507666182,trades,0,39943
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100980.6, ""volume"": 0.26184647, ""timestamp"": ""2024-12-06T17:54:25.862297Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39944
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100976.1, ""volume"": 0.30665831, ""timestamp"": ""2024-12-06T17:54:25.862297Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39945
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100976.0, ""volume"": 7.12e-05, ""timestamp"": ""2024-12-06T17:54:25.862297Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39946
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100968.5, ""volume"": 0.01240929, ""timestamp"": ""2024-12-06T17:54:25.862297Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39947
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100966.2, ""volume"": 0.06942877, ""timestamp"": ""2024-12-06T17:54:25.862297Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39948
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100966.0, ""volume"": 0.02954281, ""timestamp"": ""2024-12-06T17:54:25.862297Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39949
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100965.9, ""volume"": 0.0005, ""timestamp"": ""2024-12-06T17:54:25.862297Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39950
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100962.3, ""volume"": 0.01287009, ""timestamp"": ""2024-12-06T17:54:25.862297Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39951
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100962.2, ""volume"": 0.16597306, ""timestamp"": ""2024-12-06T17:54:25.862298Z"", ""timestamp_ms"": 1733504065862}",1733507666183,trades,0,39952
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.7, ""volume"": 0.01145027, ""timestamp"": ""2024-12-06T17:54:26.011976Z"", ""timestamp_ms"": 1733504066011}",1733507666322,trades,0,39953
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.4, ""volume"": 0.00104973, ""timestamp"": ""2024-12-06T17:54:26.011976Z"", ""timestamp_ms"": 1733504066011}",1733507666322,trades,0,39954
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.4, ""volume"": 0.0125, ""timestamp"": ""2024-12-06T17:54:26.011976Z"", ""timestamp_ms"": 1733504066011}",1733507666322,trades,0,39955
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.4, ""volume"": 0.0125, ""timestamp"": ""2024-12-06T17:54:26.011976Z"", ""timestamp_ms"": 1733504066011}",1733507666322,trades,0,39956
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.4, ""volume"": 0.0125, ""timestamp"": ""2024-12-06T17:54:26.011976Z"", ""timestamp_ms"": 1733504066011}",1733507666322,trades,0,39957
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.4, ""volume"": 0.00425, ""timestamp"": ""2024-12-06T17:54:26.011976Z"", ""timestamp_ms"": 1733504066011}",1733507666322,trades,0,39958
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100989.1, ""volume"": 5.154e-05, ""timestamp"": ""2024-12-06T17:54:26.603957Z"", ""timestamp_ms"": 1733504066603}",1733507667035,trades,0,39959
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.4, ""volume"": 0.06678967, ""timestamp"": ""2024-12-06T17:54:26.899043Z"", ""timestamp_ms"": 1733504066899}",1733507667278,trades,0,39960
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100994.2, ""volume"": 0.025, ""timestamp"": ""2024-12-06T17:54:27.016857Z"", ""timestamp_ms"": 1733504067016}",1733507667406,trades,0,39961
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4031.67, ""volume"": 0.01252582, ""timestamp"": ""2024-12-06T17:54:27.112516Z"", ""timestamp_ms"": 1733504067112}",1733507667510,trades,0,39962
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4030.01, ""volume"": 0.00457284, ""timestamp"": ""2024-12-06T17:54:27.112516Z"", ""timestamp_ms"": 1733504067112}",1733507667510,trades,0,39963
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4030.0, ""volume"": 0.224, ""timestamp"": ""2024-12-06T17:54:27.112516Z"", ""timestamp_ms"": 1733504067112}",1733507667511,trades,0,39964
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4030.0, ""volume"": 1.16871702, ""timestamp"": ""2024-12-06T17:54:27.112516Z"", ""timestamp_ms"": 1733504067112}",1733507667511,trades,0,39965
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.68, ""volume"": 0.07444759, ""timestamp"": ""2024-12-06T17:54:27.112516Z"", ""timestamp_ms"": 1733504067112}",1733507667511,trades,0,39966
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.63, ""volume"": 0.16511907, ""timestamp"": ""2024-12-06T17:54:27.112516Z"", ""timestamp_ms"": 1733504067112}",1733507667511,trades,0,39967
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.62, ""volume"": 0.62018581, ""timestamp"": ""2024-12-06T17:54:27.112516Z"", ""timestamp_ms"": 1733504067112}",1733507667511,trades,0,39968
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.47, ""volume"": 0.00217366, ""timestamp"": ""2024-12-06T17:54:27.112516Z"", ""timestamp_ms"": 1733504067112}",1733507667511,trades,0,39969
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.46, ""volume"": 15.61, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667511,trades,0,39970
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.41, ""volume"": 0.62018581, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667512,trades,0,39971
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.25, ""volume"": 3.747, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667512,trades,0,39972
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.02, ""volume"": 6.202, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667512,trades,0,39973
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.02, ""volume"": 0.99322795, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667512,trades,0,39974
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4028.99, ""volume"": 3.56765125, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667512,trades,0,39975
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4028.92, ""volume"": 2.7, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667512,trades,0,39976
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4028.82, ""volume"": 0.49599484, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667513,trades,0,39977
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4028.53, ""volume"": 5.93242614, ""timestamp"": ""2024-12-06T17:54:27.112517Z"", ""timestamp_ms"": 1733504067112}",1733507667513,trades,0,39978
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.88, ""volume"": 0.01152475, ""timestamp"": ""2024-12-06T17:54:27.146802Z"", ""timestamp_ms"": 1733504067146}",1733507667545,trades,0,39979
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.89, ""volume"": 0.54, ""timestamp"": ""2024-12-06T17:54:27.203521Z"", ""timestamp_ms"": 1733504067203}",1733507667607,trades,0,39980
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.89, ""volume"": 0.00266543, ""timestamp"": ""2024-12-06T17:54:27.402715Z"", ""timestamp_ms"": 1733504067402}",1733507667825,trades,0,39981
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4029.89, ""volume"": 0.03455643, ""timestamp"": ""2024-12-06T17:54:27.402715Z"", ""timestamp_ms"": 1733504067402}",1733507667825,trades,0,39982
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95698.4, ""volume"": 0.00052896, ""timestamp"": ""2024-12-06T17:54:28.434736Z"", ""timestamp_ms"": 1733504068434}",1733507668940,trades,0,39983
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100979.7, ""volume"": 0.12779595, ""timestamp"": ""2024-12-06T17:54:28.595861Z"", ""timestamp_ms"": 1733504068595}",1733507669119,trades,0,39984
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100979.6, ""volume"": 0.0013777, ""timestamp"": ""2024-12-06T17:54:28.603919Z"", ""timestamp_ms"": 1733504068603}",1733507669126,trades,0,39985
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100977.2, ""volume"": 0.000415, ""timestamp"": ""2024-12-06T17:54:28.603919Z"", ""timestamp_ms"": 1733504068603}",1733507669127,trades,0,39986
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100977.2, ""volume"": 0.00684696, ""timestamp"": ""2024-12-06T17:54:28.616105Z"", ""timestamp_ms"": 1733504068616}",1733507669144,trades,0,39987
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100977.2, ""volume"": 0.00106096, ""timestamp"": ""2024-12-06T17:54:28.658109Z"", ""timestamp_ms"": 1733504068658}",1733507669183,trades,0,39988
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100977.2, ""volume"": 0.00036896, ""timestamp"": ""2024-12-06T17:54:28.668256Z"", ""timestamp_ms"": 1733504068668}",1733507669201,trades,0,39989
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100977.2, ""volume"": 0.0014577, ""timestamp"": ""2024-12-06T17:54:28.695892Z"", ""timestamp_ms"": 1733504068695}",1733507669249,trades,0,39990
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100964.2, ""volume"": 8.907e-05, ""timestamp"": ""2024-12-06T17:54:28.724396Z"", ""timestamp_ms"": 1733504068724}",1733507669287,trades,0,39991
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100964.2, ""volume"": 0.00011055, ""timestamp"": ""2024-12-06T17:54:28.743415Z"", ""timestamp_ms"": 1733504068743}",1733507669312,trades,0,39992
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100964.2, ""volume"": 0.00042372, ""timestamp"": ""2024-12-06T17:54:28.747623Z"", ""timestamp_ms"": 1733504068747}",1733507669314,trades,0,39993
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 100964.2, ""volume"": 0.00524321, ""timestamp"": ""2024-12-06T17:54:28.765912Z"", ""timestamp_ms"": 1733504068765}",1733507669328,trades,0,39994
